Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2011-11-22,24050,24100,24350,23900,1175991,015760,한국전력공사,-50.0,-0.2074688796680498
2011-11-23,23450,23750,23800,23200,1001613,015760,한국전력공사,-600.0,-2.494802494802495
2011-11-24,23800,23200,24150,23150,872342,015760,한국전력공사,350.0,1.4925373134328357
2011-11-25,24800,24350,25050,24200,2815998,015760,한국전력공사,1000.0,4.201680672268908
2011-11-28,25950,24800,26300,24700,3188020,015760,한국전력공사,1150.0,4.637096774193548
2011-11-29,25900,25800,26000,25250,2345785,015760,한국전력공사,-50.0,-0.1926782273603083
2011-11-30,25050,25650,25750,24800,1905893,015760,한국전력공사,-850.0,-3.2818532818532815
2011-12-01,24700,25400,25650,24700,2747808,015760,한국전력공사,-350.0,-1.3972055888223553
2011-12-02,25000,24500,25300,24500,1396471,015760,한국전력공사,300.0,1.214574898785425
2011-12-05,25200,25300,25650,25000,1149696,015760,한국전력공사,200.0,0.8
2011-12-06,25350,25200,25400,25050,806919,015760,한국전력공사,150.0,0.5952380952380952
2011-12-07,26250,25200,26300,25200,2002114,015760,한국전력공사,900.0,3.5502958579881656
2011-12-08,26400,26200,26500,26000,1800973,015760,한국전력공사,150.0,0.5714285714285714
2011-12-09,25750,26000,26300,25700,1461771,015760,한국전력공사,-650.0,-2.462121212121212
2011-12-12,26200,25850,26450,25700,1333227,015760,한국전력공사,450.0,1.7475728155339807
2011-12-13,25850,26150,26150,25650,884333,015760,한국전력공사,-350.0,-1.3358778625954197
2011-12-14,26050,25850,26500,25550,1021581,015760,한국전력공사,200.0,0.7736943907156674
2011-12-15,26550,25950,27100,25800,2424221,015760,한국전력공사,500.0,1.9193857965451053
2011-12-16,27150,26900,27500,26600,2019769,015760,한국전력공사,600.0,2.2598870056497176
2011-12-19,26700,27200,27400,25600,2051096,015760,한국전력공사,-450.0,-1.6574585635359116
2011-12-20,26000,26300,26800,25950,1606920,015760,한국전력공사,-700.0,-2.6217228464419478
2011-12-21,26150,26200,26650,25850,1518783,015760,한국전력공사,150.0,0.576923076923077
2011-12-22,26200,25850,26350,25850,614254,015760,한국전력공사,50.0,0.19120458891013384
2011-12-23,26400,26400,26450,26200,727986,015760,한국전력공사,200.0,0.7633587786259541
2011-12-26,26100,26400,26400,25850,523811,015760,한국전력공사,-300.0,-1.1363636363636365
2011-12-27,25800,25950,26150,25650,772314,015760,한국전력공사,-300.0,-1.1494252873563218
2011-12-28,26000,25650,26250,25550,826680,015760,한국전력공사,200.0,0.7751937984496124
2011-12-29,25550,25900,26000,25350,972054,015760,한국전력공사,-450.0,-1.7307692307692308
2012-01-02,25100,25300,25600,25000,763150,015760,한국전력공사,-450.0,-1.761252446183953
2012-01-03,25650,25100,25900,25100,994385,015760,한국전력공사,550.0,2.1912350597609564
2012-01-04,26050,25950,26500,25700,1409633,015760,한국전력공사,400.0,1.5594541910331383
2012-01-05,27050,26300,27400,26200,2161506,015760,한국전력공사,1000.0,3.8387715930902107
2012-01-06,27050,27100,27150,26550,1208888,015760,한국전력공사,0.0,0.0
2012-01-09,27400,27150,27750,26700,1893366,015760,한국전력공사,350.0,1.2939001848428837
2012-01-10,27400,27600,27800,27100,942208,015760,한국전력공사,0.0,0.0
2012-01-11,26900,27400,27450,26600,1267915,015760,한국전력공사,-500.0,-1.824817518248175
2012-01-12,27150,27050,27200,26750,784038,015760,한국전력공사,250.0,0.929368029739777
2012-01-13,26750,27150,27350,26400,1337932,015760,한국전력공사,-400.0,-1.4732965009208103
2012-01-16,26100,26500,26550,26000,874265,015760,한국전력공사,-650.0,-2.4299065420560746
2012-01-17,26350,26200,26700,26150,759111,015760,한국전력공사,250.0,0.9578544061302682
2012-01-18,26550,26350,26600,26000,857121,015760,한국전력공사,200.0,0.7590132827324478
2012-01-19,26700,26550,27050,26550,893471,015760,한국전력공사,150.0,0.5649717514124294
2012-01-20,26750,26700,27000,26500,1012559,015760,한국전력공사,50.0,0.18726591760299627
2012-01-25,27050,26850,27150,26500,1039870,015760,한국전력공사,300.0,1.1214953271028036
2012-01-26,27200,27000,27400,26900,1040670,015760,한국전력공사,150.0,0.5545286506469501
2012-01-27,27000,27150,27300,26750,767252,015760,한국전력공사,-200.0,-0.7352941176470588
2012-01-30,27250,26800,27400,26600,810301,015760,한국전력공사,250.0,0.9259259259259258
2012-01-31,27900,27400,27900,27350,1734720,015760,한국전력공사,650.0,2.385321100917431
2012-02-01,27900,27950,27950,27600,888712,015760,한국전력공사,0.0,0.0
2012-02-02,27650,27800,28100,27450,1259944,015760,한국전력공사,-250.0,-0.8960573476702508
2012-02-03,27400,27450,27650,27350,514185,015760,한국전력공사,-250.0,-0.9041591320072333
2012-02-06,27550,27650,27700,26950,931196,015760,한국전력공사,150.0,0.5474452554744526
2012-02-07,27500,27550,27750,27200,669302,015760,한국전력공사,-50.0,-0.18148820326678766
2012-02-08,26800,27250,27350,26500,1769895,015760,한국전력공사,-700.0,-2.5454545454545454
2012-02-09,26150,26900,26900,25850,2540234,015760,한국전력공사,-650.0,-2.425373134328358
2012-02-10,26000,26150,26150,25850,1275052,015760,한국전력공사,-150.0,-0.5736137667304015
2012-02-13,26000,26000,26200,25850,874529,015760,한국전력공사,0.0,0.0
2012-02-14,25600,26050,26050,25400,1852097,015760,한국전력공사,-400.0,-1.5384615384615385
2012-02-15,25200,25450,25700,25050,1805059,015760,한국전력공사,-400.0,-1.5625
2012-02-16,24900,25100,25150,24800,1318862,015760,한국전력공사,-300.0,-1.1904761904761905
2012-02-17,24900,24900,25300,24650,1495250,015760,한국전력공사,0.0,0.0
2012-02-20,24950,24900,25200,24600,1127065,015760,한국전력공사,50.0,0.2008032128514056
2012-02-21,25250,24800,25450,24750,1214756,015760,한국전력공사,300.0,1.2024048096192386
2012-02-22,25100,25500,25500,25050,831267,015760,한국전력공사,-150.0,-0.594059405940594
2012-02-23,25350,25250,25400,24850,1043760,015760,한국전력공사,250.0,0.9960159362549801
2012-02-24,25500,25350,25650,25250,1072284,015760,한국전력공사,150.0,0.591715976331361
2012-02-27,25350,25500,25550,25200,651398,015760,한국전력공사,-150.0,-0.5882352941176471
2012-02-28,25000,25150,25300,24850,1250244,015760,한국전력공사,-350.0,-1.3806706114398422
2012-02-29,25100,24950,25200,24800,1438962,015760,한국전력공사,100.0,0.4
2012-03-02,25050,25400,25400,24950,775248,015760,한국전력공사,-50.0,-0.199203187250996
2012-03-05,24850,24950,25050,24700,832758,015760,한국전력공사,-200.0,-0.7984031936127743
2012-03-06,24450,24900,25050,24200,1504192,015760,한국전력공사,-400.0,-1.6096579476861168
2012-03-07,24050,24050,24100,23900,1290371,015760,한국전력공사,-400.0,-1.6359918200409
2012-03-08,23650,24050,24100,23400,2440257,015760,한국전력공사,-400.0,-1.6632016632016633
2012-03-09,23850,23650,24100,23650,898085,015760,한국전력공사,200.0,0.8456659619450317
2012-03-12,23550,23850,23850,23350,966901,015760,한국전력공사,-300.0,-1.257861635220126
2012-03-13,23550,23550,23800,23450,767725,015760,한국전력공사,0.0,0.0
2012-03-14,23550,23700,23750,23400,1371296,015760,한국전력공사,0.0,0.0
2012-03-15,23300,23350,23500,23100,1277721,015760,한국전력공사,-250.0,-1.0615711252653928
2012-03-16,23500,23500,23700,23250,1384317,015760,한국전력공사,200.0,0.8583690987124464
2012-03-19,23450,23500,23600,23300,1113248,015760,한국전력공사,-50.0,-0.2127659574468085
2012-03-20,23150,23350,23400,23100,1251885,015760,한국전력공사,-300.0,-1.279317697228145
2012-03-21,23300,23150,23450,23100,998942,015760,한국전력공사,150.0,0.6479481641468683
2012-03-22,23100,23300,23400,22900,1649874,015760,한국전력공사,-200.0,-0.8583690987124464
2012-03-23,22950,22900,23000,22850,829145,015760,한국전력공사,-150.0,-0.6493506493506493
2012-03-26,22850,22950,23150,22650,861767,015760,한국전력공사,-100.0,-0.4357298474945534
2012-03-27,22900,22800,23150,22800,720030,015760,한국전력공사,50.0,0.2188183807439825
2012-03-28,22550,22850,22850,22400,1227846,015760,한국전력공사,-350.0,-1.5283842794759825
2012-03-29,22250,22400,22450,22100,903825,015760,한국전력공사,-300.0,-1.3303769401330376
2012-03-30,22400,22350,22650,22350,1061467,015760,한국전력공사,150.0,0.6741573033707865
2012-04-02,22450,22300,22650,22300,838307,015760,한국전력공사,50.0,0.2232142857142857
2012-04-03,22200,22500,22600,22100,1280665,015760,한국전력공사,-250.0,-1.1135857461024499
2012-04-04,22250,22100,22450,21850,1646748,015760,한국전력공사,50.0,0.22522522522522523
2012-04-05,22150,22250,22450,22050,1086076,015760,한국전력공사,-100.0,-0.44943820224719105
2012-04-06,22650,22100,22850,22000,1351618,015760,한국전력공사,500.0,2.2573363431151243
2012-04-09,22600,22750,22800,22450,920424,015760,한국전력공사,-50.0,-0.22075055187637968
2012-04-10,22600,22550,22850,22450,1057528,015760,한국전력공사,0.0,0.0
2012-04-12,22400,22400,22500,22200,1343719,015760,한국전력공사,-200.0,-0.8849557522123894
2012-04-13,22350,22400,22500,22100,1149303,015760,한국전력공사,-50.0,-0.2232142857142857
2012-04-16,22250,22200,22350,22050,685122,015760,한국전력공사,-100.0,-0.44742729306487694
2012-04-17,22400,22250,22550,22100,977021,015760,한국전력공사,150.0,0.6741573033707865
2012-04-18,22450,22400,22600,22250,823842,015760,한국전력공사,50.0,0.2232142857142857
2012-04-19,22300,22250,22300,22150,932042,015760,한국전력공사,-150.0,-0.6681514476614699
2012-04-20,22100,22250,22300,21900,766311,015760,한국전력공사,-200.0,-0.8968609865470852
2012-04-23,22100,22050,22200,21900,445198,015760,한국전력공사,0.0,0.0
2012-04-24,21900,21850,21950,21700,866327,015760,한국전력공사,-200.0,-0.904977375565611
2012-04-25,21850,21750,22050,21600,784983,015760,한국전력공사,-50.0,-0.228310502283105
2012-04-26,21750,21750,21850,21650,423977,015760,한국전력공사,-100.0,-0.4576659038901602
2012-04-27,21450,21600,21700,21200,1360158,015760,한국전력공사,-300.0,-1.3793103448275863
2012-04-30,21700,21450,21900,21300,1111026,015760,한국전력공사,250.0,1.1655011655011656
2012-05-02,22500,21900,22800,21750,2667395,015760,한국전력공사,800.0,3.686635944700461
2012-05-03,22850,22700,23400,22600,2358185,015760,한국전력공사,350.0,1.5555555555555556
2012-05-04,23300,23150,23700,23000,2772456,015760,한국전력공사,450.0,1.9693654266958425
2012-05-07,23350,23250,23950,23200,2150373,015760,한국전력공사,50.0,0.2145922746781116
2012-05-08,23400,23350,23400,23050,1267889,015760,한국전력공사,50.0,0.21413276231263384
2012-05-09,23500,23150,23800,23150,1674264,015760,한국전력공사,100.0,0.4273504273504274
2012-05-10,23200,23300,23450,23100,1200894,015760,한국전력공사,-300.0,-1.276595744680851
2012-05-11,23100,23200,23350,23000,1001166,015760,한국전력공사,-100.0,-0.43103448275862066
2012-05-14,23000,23100,23150,22800,933915,015760,한국전력공사,-100.0,-0.4329004329004329
2012-05-15,22350,22700,22750,22100,2678741,015760,한국전력공사,-650.0,-2.8260869565217392
2012-05-16,22300,22100,22600,22050,1587331,015760,한국전력공사,-50.0,-0.22371364653243847
2012-05-17,23000,22500,23750,22350,3609037,015760,한국전력공사,700.0,3.1390134529147984
2012-05-18,22750,23550,23600,22500,2189889,015760,한국전력공사,-250.0,-1.0869565217391304
2012-05-21,22750,23150,23250,22750,1155897,015760,한국전력공사,0.0,0.0
2012-05-22,22750,22700,22750,22250,1559933,015760,한국전력공사,0.0,0.0
2012-05-23,22600,22550,22800,22200,1256172,015760,한국전력공사,-150.0,-0.6593406593406593
2012-05-24,22450,22700,22750,22300,823542,015760,한국전력공사,-150.0,-0.6637168141592921
2012-05-25,22400,22250,22500,22250,549619,015760,한국전력공사,-50.0,-0.22271714922048996
2012-05-29,22650,22700,23100,22550,1040973,015760,한국전력공사,250.0,1.1160714285714286
2012-05-30,22400,22650,22650,22200,1240553,015760,한국전력공사,-250.0,-1.1037527593818985
2012-05-31,22500,22250,22550,22050,822356,015760,한국전력공사,100.0,0.4464285714285714
2012-06-01,22600,22350,22800,22350,1009911,015760,한국전력공사,100.0,0.4444444444444444
2012-06-04,23150,22000,23350,22000,3318319,015760,한국전력공사,550.0,2.433628318584071
2012-06-05,23950,23200,24250,23200,3269914,015760,한국전력공사,800.0,3.455723542116631
2012-06-07,24100,24100,24350,23700,1374786,015760,한국전력공사,150.0,0.6263048016701461
2012-06-08,24100,24150,24500,24000,766940,015760,한국전력공사,0.0,0.0
2012-06-11,24150,24000,24200,23500,1771209,015760,한국전력공사,50.0,0.2074688796680498
2012-06-12,23800,23800,23950,23600,713758,015760,한국전력공사,-350.0,-1.4492753623188406
2012-06-13,23750,24000,24100,23700,740238,015760,한국전력공사,-50.0,-0.21008403361344538
2012-06-14,24150,23900,24200,23850,1446132,015760,한국전력공사,400.0,1.6842105263157894
2012-06-15,24050,24050,24300,23850,912847,015760,한국전력공사,-100.0,-0.4140786749482402
2012-06-18,24200,24100,24450,24000,1209184,015760,한국전력공사,150.0,0.6237006237006237
2012-06-19,24050,24400,24450,24050,750683,015760,한국전력공사,-150.0,-0.6198347107438017
2012-06-20,24700,24200,25050,24200,2476111,015760,한국전력공사,650.0,2.7027027027027026
2012-06-21,25100,24850,25550,24850,2509658,015760,한국전력공사,400.0,1.6194331983805668
2012-06-22,25500,25000,25700,25000,3224855,015760,한국전력공사,400.0,1.593625498007968
2012-06-25,25850,25650,26100,25150,2557736,015760,한국전력공사,350.0,1.3725490196078431
2012-06-26,25250,25650,25900,25050,1689694,015760,한국전력공사,-600.0,-2.321083172147002
2012-06-27,25300,25050,25450,24700,1370289,015760,한국전력공사,50.0,0.19801980198019803
2012-06-28,25500,25250,25650,25200,799998,015760,한국전력공사,200.0,0.7905138339920948
2012-06-29,25650,25200,26000,25200,1433035,015760,한국전력공사,150.0,0.5882352941176471
2012-07-02,25700,25400,25850,25100,1166676,015760,한국전력공사,50.0,0.1949317738791423
2012-07-03,26350,25950,26500,25850,2504133,015760,한국전력공사,650.0,2.529182879377432
2012-07-04,26150,26350,26400,25850,1054632,015760,한국전력공사,-200.0,-0.7590132827324478
2012-07-05,25600,26300,26300,25150,1868327,015760,한국전력공사,-550.0,-2.1032504780114722
2012-07-06,25300,25500,25500,24900,1190657,015760,한국전력공사,-300.0,-1.171875
2012-07-09,25500,25300,25550,25100,871467,015760,한국전력공사,200.0,0.7905138339920948
2012-07-10,25500,25600,25800,25200,858634,015760,한국전력공사,0.0,0.0
2012-07-11,25350,25400,25700,25000,1196030,015760,한국전력공사,-150.0,-0.5882352941176471
2012-07-12,24900,25350,25450,24900,937983,015760,한국전력공사,-450.0,-1.7751479289940828
2012-07-13,24950,25050,25400,24750,903761,015760,한국전력공사,50.0,0.2008032128514056
2012-07-16,25200,24900,25200,24550,657082,015760,한국전력공사,250.0,1.002004008016032
2012-07-17,25300,25200,25900,25100,1428033,015760,한국전력공사,100.0,0.3968253968253968
2012-07-18,25550,25150,25750,25100,1062171,015760,한국전력공사,250.0,0.9881422924901186
2012-07-19,25150,25850,25850,24800,1554225,015760,한국전력공사,-400.0,-1.5655577299412915
2012-07-20,25050,24900,25200,24850,824521,015760,한국전력공사,-100.0,-0.3976143141153081
2012-07-23,25150,25050,25300,25050,832863,015760,한국전력공사,100.0,0.39920159680638717
2012-07-24,25700,25250,25900,25100,1484746,015760,한국전력공사,550.0,2.1868787276341948
2012-07-25,25400,25550,25900,25350,1060347,015760,한국전력공사,-300.0,-1.1673151750972763
2012-07-26,25600,25200,25900,25200,846000,015760,한국전력공사,200.0,0.7874015748031495
2012-07-27,25750,25850,25850,25300,575930,015760,한국전력공사,150.0,0.5859375
2012-07-30,25500,25650,25650,25050,1116682,015760,한국전력공사,-250.0,-0.9708737864077669
2012-07-31,25300,25450,25500,24950,1737447,015760,한국전력공사,-200.0,-0.7843137254901961
2012-08-01,25300,25100,25500,25000,862099,015760,한국전력공사,0.0,0.0
2012-08-02,25600,25400,25700,25300,988414,015760,한국전력공사,300.0,1.185770750988142
2012-08-03,25200,25500,25750,25000,1237215,015760,한국전력공사,-400.0,-1.5625
2012-08-06,24450,25050,25150,24150,2702492,015760,한국전력공사,-750.0,-2.976190476190476
2012-08-07,23850,24400,24400,23550,3006886,015760,한국전력공사,-600.0,-2.4539877300613497
2012-08-08,23850,23850,24050,23750,1553764,015760,한국전력공사,0.0,0.0
2012-08-09,24350,23850,24600,23850,2037165,015760,한국전력공사,500.0,2.0964360587002098
2012-08-10,24150,24400,24500,23900,1153874,015760,한국전력공사,-200.0,-0.8213552361396305
2012-08-13,24200,24100,24500,24100,803970,015760,한국전력공사,50.0,0.2070393374741201
2012-08-14,24400,24350,24600,24250,1229517,015760,한국전력공사,200.0,0.8264462809917356
2012-08-16,24500,24400,24650,24300,773266,015760,한국전력공사,100.0,0.4098360655737705
2012-08-17,24550,24500,24700,24400,795918,015760,한국전력공사,50.0,0.20408163265306123
2012-08-20,24850,24600,24950,24550,810121,015760,한국전력공사,300.0,1.2219959266802443
2012-08-21,24800,25000,25100,24800,649196,015760,한국전력공사,-50.0,-0.2012072434607646
2012-08-22,24900,24950,25100,24700,917467,015760,한국전력공사,100.0,0.4032258064516129
2012-08-23,25050,25100,25350,24900,783134,015760,한국전력공사,150.0,0.6024096385542169
2012-08-24,25150,25000,25300,24850,1661177,015760,한국전력공사,100.0,0.39920159680638717
2012-08-27,25500,25200,25650,25150,1539535,015760,한국전력공사,350.0,1.3916500994035785
2012-08-28,25150,25350,25500,24950,906684,015760,한국전력공사,-350.0,-1.3725490196078431
2012-08-29,24850,25050,25100,24600,1114610,015760,한국전력공사,-300.0,-1.1928429423459244
2012-08-30,24550,24600,24850,24300,867734,015760,한국전력공사,-300.0,-1.2072434607645874
2012-08-31,24600,24250,24650,24150,993866,015760,한국전력공사,50.0,0.20366598778004072
2012-09-03,24500,24200,24550,24150,838254,015760,한국전력공사,-100.0,-0.40650406504065045
2012-09-04,24000,24200,24400,23850,1595608,015760,한국전력공사,-500.0,-2.0408163265306123
2012-09-05,23750,23850,24000,23700,601350,015760,한국전력공사,-250.0,-1.0416666666666665
2012-09-06,24050,23750,24200,23700,939043,015760,한국전력공사,300.0,1.263157894736842
2012-09-07,24000,24150,24300,23750,1432178,015760,한국전력공사,-50.0,-0.2079002079002079
2012-09-10,23850,24050,24150,23800,755285,015760,한국전력공사,-150.0,-0.625
2012-09-11,23800,23800,23900,23650,689087,015760,한국전력공사,-50.0,-0.20964360587002098
2012-09-12,23950,23800,24150,23800,946110,015760,한국전력공사,150.0,0.6302521008403361
2012-09-13,24750,23950,25000,23900,3130331,015760,한국전력공사,800.0,3.3402922755741122
2012-09-14,24800,24900,25150,24750,1813940,015760,한국전력공사,50.0,0.20202020202020202
2012-09-17,24950,24550,24950,24400,1213495,015760,한국전력공사,150.0,0.6048387096774194
2012-09-18,25000,24700,25100,24700,834554,015760,한국전력공사,50.0,0.2004008016032064
2012-09-19,25450,25000,25750,24900,1613803,015760,한국전력공사,450.0,1.7999999999999998
2012-09-20,25450,25450,25700,25350,777320,015760,한국전력공사,0.0,0.0
2012-09-21,25750,25450,26000,25350,1159687,015760,한국전력공사,300.0,1.1787819253438114
2012-09-24,26100,25750,26400,25750,1578922,015760,한국전력공사,350.0,1.3592233009708738
2012-09-25,26950,26100,27200,26100,3358044,015760,한국전력공사,850.0,3.256704980842912
2012-09-26,27900,26800,28250,26800,4213764,015760,한국전력공사,950.0,3.525046382189239
2012-09-27,27800,28000,28200,27350,1482366,015760,한국전력공사,-100.0,-0.35842293906810035
2012-09-28,27900,27650,28500,27600,1475010,015760,한국전력공사,100.0,0.3597122302158274
2012-10-02,28300,28000,28500,27950,1442031,015760,한국전력공사,400.0,1.4336917562724014
2012-10-04,28150,28100,28350,27900,1517189,015760,한국전력공사,-150.0,-0.5300353356890459
2012-10-05,27600,28050,28100,27550,1605462,015760,한국전력공사,-550.0,-1.9538188277087036
2012-10-08,27700,27250,28050,27250,1330245,015760,한국전력공사,100.0,0.36231884057971014
2012-10-09,26950,27700,28050,26750,2020569,015760,한국전력공사,-750.0,-2.707581227436823
2012-10-10,26200,26150,26450,25950,28574424,015760,한국전력공사,-750.0,-2.782931354359926
2012-10-11,26450,26250,26650,26200,2068638,015760,한국전력공사,250.0,0.9541984732824428
2012-10-12,26450,26500,26650,26250,1035582,015760,한국전력공사,0.0,0.0
2012-10-15,27000,26300,27300,26250,2028928,015760,한국전력공사,550.0,2.0793950850661624
2012-10-16,27900,27400,28350,27400,2909046,015760,한국전력공사,900.0,3.3333333333333335
2012-10-17,28500,28150,28550,27950,2008544,015760,한국전력공사,600.0,2.1505376344086025
2012-10-18,27800,28400,28400,27500,1803909,015760,한국전력공사,-700.0,-2.456140350877193
2012-10-19,27700,27800,28250,27500,869534,015760,한국전력공사,-100.0,-0.3597122302158274
2012-10-22,27950,27500,28300,27350,1584479,015760,한국전력공사,250.0,0.9025270758122743
2012-10-23,28400,28100,28600,28050,1436519,015760,한국전력공사,450.0,1.6100178890876566
2012-10-24,28300,28150,28850,27900,1971578,015760,한국전력공사,-100.0,-0.35211267605633806
2012-10-25,27950,28300,28600,27850,1492503,015760,한국전력공사,-350.0,-1.2367491166077738
2012-10-26,27900,28000,28150,27750,833640,015760,한국전력공사,-50.0,-0.17889087656529518
2012-10-29,27750,27900,27900,27450,896817,015760,한국전력공사,-150.0,-0.5376344086021506
2012-10-30,28500,27800,28600,27650,1533780,015760,한국전력공사,750.0,2.7027027027027026
2012-10-31,28300,28550,28800,28100,1168566,015760,한국전력공사,-200.0,-0.7017543859649122
2012-11-01,29900,28300,29900,28250,3987263,015760,한국전력공사,1600.0,5.6537102473498235
2012-11-02,29800,30000,30250,29500,1518995,015760,한국전력공사,-100.0,-0.33444816053511706
2012-11-05,28800,29650,29700,28350,2490390,015760,한국전력공사,-1000.0,-3.3557046979865772
2012-11-06,28200,28450,28600,27850,3062344,015760,한국전력공사,-600.0,-2.083333333333333
2012-11-07,27350,27750,27800,26650,4024925,015760,한국전력공사,-850.0,-3.0141843971631204
2012-11-08,27350,27150,27750,27000,1971493,015760,한국전력공사,0.0,0.0
2012-11-09,26950,27200,27850,26750,1737974,015760,한국전력공사,-400.0,-1.4625228519195612
2012-11-12,27000,26650,27300,26400,1247599,015760,한국전력공사,50.0,0.1855287569573284
2012-11-13,26650,27300,27350,26050,1929125,015760,한국전력공사,-350.0,-1.2962962962962963
2012-11-14,27100,26300,27350,26200,2299631,015760,한국전력공사,450.0,1.6885553470919326
2012-11-15,27300,26900,27700,26900,1902551,015760,한국전력공사,200.0,0.7380073800738007
2012-11-16,27600,27450,27850,27350,1338992,015760,한국전력공사,300.0,1.098901098901099
2012-11-19,27400,27600,28000,27400,916272,015760,한국전력공사,-200.0,-0.7246376811594203
2012-11-20,27300,27500,27500,26950,967063,015760,한국전력공사,-100.0,-0.36496350364963503
2012-11-21,27000,27250,27250,26750,958906,015760,한국전력공사,-300.0,-1.098901098901099
2012-11-22,27200,27250,27550,27050,1098016,015760,한국전력공사,200.0,0.7407407407407408
2012-11-23,27050,27150,27350,26900,653873,015760,한국전력공사,-150.0,-0.5514705882352942
2012-11-26,27150,27100,27550,26900,875354,015760,한국전력공사,100.0,0.36968576709796674
2012-11-27,26800,27300,27450,26600,1529568,015760,한국전력공사,-350.0,-1.289134438305709
2012-11-28,26700,26600,26700,26100,1422389,015760,한국전력공사,-100.0,-0.3731343283582089
2012-11-29,26650,26600,26950,26400,990157,015760,한국전력공사,-50.0,-0.18726591760299627
2012-11-30,26700,26550,26850,26500,716540,015760,한국전력공사,50.0,0.18761726078799248
2012-12-03,26900,26850,27100,26700,1717408,015760,한국전력공사,200.0,0.7490636704119851
2012-12-04,26750,26750,26950,26500,638674,015760,한국전력공사,-150.0,-0.5576208178438662
2012-12-05,26750,26750,27000,26450,735440,015760,한국전력공사,0.0,0.0
2012-12-06,26450,26750,26900,26300,1059598,015760,한국전력공사,-300.0,-1.1214953271028036
2012-12-07,26500,26550,26700,26350,737105,015760,한국전력공사,50.0,0.1890359168241966
2012-12-10,26950,26400,27200,26400,1632469,015760,한국전력공사,450.0,1.6981132075471699
2012-12-11,26750,27050,27150,26600,1228975,015760,한국전력공사,-200.0,-0.7421150278293136
2012-12-12,27000,26800,27050,26450,1167455,015760,한국전력공사,250.0,0.9345794392523363
2012-12-13,27100,26850,27300,26850,2406508,015760,한국전력공사,100.0,0.3703703703703704
2012-12-14,27750,27050,27750,26950,1929503,015760,한국전력공사,650.0,2.3985239852398523
2012-12-17,28650,27850,28750,27800,3510981,015760,한국전력공사,900.0,3.2432432432432434
2012-12-18,28700,28800,28950,28350,2217156,015760,한국전력공사,50.0,0.17452006980802792
2012-12-20,29800,28800,30000,28600,3356793,015760,한국전력공사,1100.0,3.8327526132404177
2012-12-21,29850,30100,30700,29800,4155814,015760,한국전력공사,50.0,0.16778523489932887
2012-12-24,28800,30100,30150,28700,2326610,015760,한국전력공사,-1050.0,-3.5175879396984926
2012-12-26,29300,28900,29800,28550,1618235,015760,한국전력공사,500.0,1.7361111111111112
2012-12-27,29700,29350,29700,29250,847706,015760,한국전력공사,400.0,1.3651877133105803
2012-12-28,30450,29600,30650,29600,2157470,015760,한국전력공사,750.0,2.525252525252525
2013-01-02,31550,30750,31700,30750,3137433,015760,한국전력공사,1100.0,3.6124794745484397
2013-01-03,31600,31750,31900,31250,2817632,015760,한국전력공사,50.0,0.15847860538827258
2013-01-04,31300,31400,31500,30900,1571350,015760,한국전력공사,-300.0,-0.949367088607595
2013-01-07,30800,31300,31550,30700,1079199,015760,한국전력공사,-500.0,-1.5974440894568689
2013-01-08,30850,30700,31500,30700,1832262,015760,한국전력공사,50.0,0.16233766233766234
2013-01-09,31650,30850,31650,30750,1371932,015760,한국전력공사,800.0,2.593192868719611
2013-01-10,32800,32900,33300,32350,5418382,015760,한국전력공사,1150.0,3.6334913112164293
2013-01-11,33650,32700,34200,32500,3270612,015760,한국전력공사,850.0,2.591463414634146
2013-01-14,34850,33900,34950,33550,2970937,015760,한국전력공사,1200.0,3.566121842496285
2013-01-15,33450,34400,34750,33450,3373802,015760,한국전력공사,-1400.0,-4.017216642754662
2013-01-16,33900,33450,34450,33150,2427075,015760,한국전력공사,450.0,1.345291479820628
2013-01-17,33750,33800,34050,32950,1589254,015760,한국전력공사,-150.0,-0.4424778761061947
2013-01-18,34250,34200,34600,33950,1590879,015760,한국전력공사,500.0,1.4814814814814816
2013-01-21,33850,34300,34450,33400,1989412,015760,한국전력공사,-400.0,-1.167883211678832
2013-01-22,34400,34200,34600,34100,2212454,015760,한국전력공사,550.0,1.6248153618906942
2013-01-23,33700,34100,34200,33450,1483978,015760,한국전력공사,-700.0,-2.0348837209302326
2013-01-24,34300,33600,34650,33500,2495335,015760,한국전력공사,600.0,1.7804154302670623
2013-01-25,34750,34550,35200,34450,2762739,015760,한국전력공사,450.0,1.3119533527696794
2013-01-28,34850,35000,35400,34700,2246177,015760,한국전력공사,100.0,0.28776978417266186
2013-01-29,33800,34900,34950,33600,2741155,015760,한국전력공사,-1050.0,-3.012912482065997
2013-01-30,32100,33300,33400,32000,4256075,015760,한국전력공사,-1700.0,-5.029585798816568
2013-01-31,32400,32300,32800,32000,2287783,015760,한국전력공사,300.0,0.9345794392523363
2013-02-01,33250,32450,33500,32450,2107498,015760,한국전력공사,850.0,2.6234567901234565
2013-02-04,33600,33300,33800,33150,1313500,015760,한국전력공사,350.0,1.0526315789473684
2013-02-05,32700,33600,33850,32500,1543048,015760,한국전력공사,-900.0,-2.6785714285714284
2013-02-06,32950,32800,32950,31750,1629298,015760,한국전력공사,250.0,0.764525993883792
2013-02-07,31800,33000,33200,31800,1520680,015760,한국전력공사,-1150.0,-3.490136570561457
